Date,Close,High,Low,Open,Volume,SMA_14,EMA_14,Price_Change,Volatility,RSI_14,Bollinger_Mid,Bollinger_Std,Bollinger_High,Bollinger_Low,Price_Range
2020-02-20,310.53961181640625,312.0971505702574,307.5258989240544,311.2676707600696,74163400,307.2935267857143,308.23318597122284,-0.004108442365098108,4.738053224522473,65.46534303407967,305.66285400390626,4.850462157228195,315.3637783183627,295.96192968944985,4.571251646202995
2020-02-21,307.341552734375,309.48891289803925,306.51207303003326,309.1755657738676,113788200,308.0670253208705,308.1143015396432,-0.010298393378304294,3.5866855931016675,71.37125236391668,305.74395446777345,4.8649982401908725,315.4739509481552,296.0139579873917,2.9768398680059818
2020-02-24,297.1484375,307.4152594725808,296.06090560521244,297.8120043656406,161088400,307.95511300223217,306.65218633435745,-0.033165431565267633,3.9107332030021094,47.64931475739499,305.4513412475586,5.202939336504217,315.85721992056705,295.0454625745502,11.354353867368332
2020-02-25,288.14422607421875,299.1667834033539,287.259479551713,298.5493143136413,218913200,306.87484305245533,304.1844582996723,-0.03030206553174708,6.522059272682607,29.982970968247585,304.9513595581055,6.305712926401024,317.5627854109075,292.33993370530345,11.907303851640904
2020-02-26,287.0843505859375,293.1762393565182,286.34706655376704,289.55428303185,194773800,305.46871294294084,301.904443937841,-0.0036782811952242866,8.398517051826481,22.144012602592554,304.24217224121094,7.437752021959272,319.1176762851295,289.36666819729237,6.829172802751145
2020-02-27,274.19097900390625,287.1397194882412,274.19097900390625,281.51783588583606,284353500,303.0678972516741,298.209315279983,-0.04491143998520275,11.796713623761873,14.391767856022838,302.90075836181643,10.020458423826236,322.9416752094689,282.859841514164,12.948740484334962
2020-02-28,273.03887939453125,274.5411230046724,263.1591216684569,266.0714413550307,384975800,300.70196533203125,294.8532571619228,-0.004201814419863115,14.204316527562796,14.542247079423987,301.45289001464846,12.04546075649666,325.54381152764176,277.36196850165516,11.382001336215467
2020-03-02,284.86334228515625,284.927862394502,271.38004571152584,274.8361185260001,238703600,299.0173863002232,293.52126851168725,0.04330688331583388,14.607832672237995,29.035121415534334,300.87042846679685,12.567272674128516,326.00497381505386,275.73588311853985,13.547816682976134
2020-03-03,276.7069396972656,289.2409664464348,274.2462321827983,285.241142492212,300139100,296.71202087402344,291.27935800309774,-0.028632685843185235,15.437490667845701,24.733150073846915,299.77001495361327,13.680184539305042,327.13038403222333,272.4096458750032,14.99473426363653
2020-03-04,288.3378295898437,288.5590373694098,279.5547979057869,282.1261238856047,176613400,295.0952410016741,290.8871542146639,0.04203324248138829,15.008388942669058,34.60391832552628,299.0235061645508,13.885082774324896,326.7936717132006,271.253340615901,9.004239463622866
2020-03-05,278.7529296875,284.2918699670353,276.4949795687742,281.0754280246395,186366800,292.8175245012556,289.26925761104206,-0.0332419090341981,14.88686164807653,30.735057093835778,297.6226440429688,14.463660621625282,326.54996528621933,268.6953227997182,7.796890398261098
2020-03-06,274.1448059082031,275.3613498539122,267.48151790557137,270.17262989089846,228667200,290.1751055036272,287.25266405066355,-0.016531212010804208,14.66627510471958,28.707885713241836,295.93976440429685,15.15827356922023,326.2563115427373,265.6232172658564,7.879831948340836
2020-03-09,252.7355499267578,261.9148658907953,252.0166883414821,253.72166073083272,309417300,286.0607245309012,282.6503821674761,-0.07809469856822371,16.53556616178496,23.20361952920507,293.2684455871582,17.748364736168405,328.76517505949505,257.7717161148214,9.898177549313175
2020-03-10,265.8134765625,265.9056160009308,252.0629029027461,262.32975639694826,276444100,282.7744936261858,280.40546142014597,0.051745496981062455,15.565514586925058,30.68120948995464,291.1367469787598,18.37844128023892,327.8936295392376,254.37986441828195,13.842713098184731
2020-03-11,252.8554534912109,259.84134342070485,249.648236380309,258.69854450767895,255316300,278.65419660295754,276.7321270296213,-0.048748555712307184,15.282668628401128,27.941169434181504,288.3304168701172,19.74450968239452,327.8194362349062,248.84139750532813,10.193107040395859
2020-04-09,257.9021301269531,260.6832457144143,255.371304757614,257.3273424744624,189999200,275.12280927385603,274.22146077593226,0.01995874151046384,13.782300790203871,31.357590249976113,285.6768859863281,20.104265782484628,325.88541755129734,245.46835442135884,5.311940956800271
2020-04-13,255.5475616455078,257.26258936988603,251.60764608806383,256.9195894832071,114839100,272.1513181413923,271.73160755854235,-0.009129697689143845,13.137787494276564,33.32774402381119,282.92221603393557,20.27736043593379,323.47693690580314,242.367495162068,5.654943281822199
2020-04-14,263.0843200683594,264.11331944363315,255.40844077934852,260.47934358984685,134143400,270.3613248552595,270.57863589318464,0.029492585937119786,12.481984770641745,39.8372827639876,280.51949844360354,19.593457928684085,319.7064143009717,241.33258258623536,8.704878664284621
2020-04-15,257.4942626953125,263.2233547228347,255.3620568404822,257.3181230897534,121775000,268.2477471487863,268.83405280013505,-0.021248158657248606,11.925280253213012,38.42541317090209,277.877367401123,18.912034843523696,315.7014370881704,240.05329771407563,7.861297882352488
2020-04-16,258.73651123046875,259.5986504463034,255.64020531470376,258.7828518498668,131798300,267.14385659354076,267.48771392417956,0.004824373646826308,12.047475258417865,43.34847666124557,275.2231575012207,17.57534381367695,310.37384512857466,240.07246987386682,3.958445131599632
2020-04-17,265.726318359375,266.3381388483163,261.7956560421625,264.5582408440042,146684800,266.6215308053153,267.2528611822056,0.027015155671941793,11.930182031440477,47.00329687618417,272.9824928283691,15.579149253808348,304.1407913359858,241.8241943207524,4.542482806153828
2020-04-20,261.0447998046875,265.8654119117226,260.8223195905384,261.99036900579455,100109300,264.92020634242465,266.4251196652032,-0.017617820408575735,10.770662919880143,39.63213545708557,270.66765518188475,13.506883213048782,297.6814216079823,243.6538887557872,5.04309232118419
2020-04-21,253.1186065673828,257.7537991883525,252.17300916648384,256.5393809849361,126385700,263.2353254045759,264.6509179188272,-0.030363344694991135,10.629062038956567,39.71172313238909,268.4661636352539,12.515438808853247,293.4970412529604,243.4352860175474,5.5807900218686655
2020-04-22,258.73651123046875,260.4978791322424,256.7062941796476,258.0412321936389,92951600,261.1209455217634,263.8623303603794,0.02219475185673625,7.826069149480285,36.37440685061207,266.9957778930664,11.788235154134837,290.5722482013361,243.41930758479674,3.7915849525948033
2020-04-23,258.7179870605469,263.2234105349772,258.4120766913292,260.0251152200736,104709700,259.68987819126676,263.1764179204018,-7.159472713680337e-05,5.964198638578969,39.88722454257177,265.57745971679685,10.91841952169258,287.414298760182,243.74062067341168,4.811333843647958
2020-04-24,262.3240661621094,263.0008144020305,258.18020324057704,260.2475091281135,85063200,258.84553963797435,263.0627710192961,0.013938262053339923,4.389190874035975,43.97242649118417,264.984114074707,10.746790184869182,286.4776944444454,243.49053370496864,4.820611161453485
2020-04-27,266.1064758300781,267.2374642960447,263.85377833924446,264.317297738559,77896600,259.8006057739258,263.4685983274004,0.01441884354457712,4.412081808044646,58.31228567769719,264.6374938964844,10.58388553382195,285.8052649641283,243.46972282884047,3.3836859568002637
2020-04-28,264.8827819824219,270.13907564877684,264.57684336380146,269.78679641083886,105270000,259.7341275896345,263.65715614806993,-0.004598512094976748,4.320577645316582,49.3213985638046,263.63846588134766,9.457294902462909,282.55305568627347,244.72387607642185,5.56223228497538
2020-04-29,271.81695556640625,273.36512233735795,269.2212590359745,270.2595376481472,118745600,261.0885205950056,264.7451294038481,0.026178272260990232,4.927734182404413,65.1569273613141,263.3939666748047,9.160197650654709,281.7143619761141,245.07357137349527,4.143863301383419
2020-04-30,269.2862854003906,271.9190726334415,267.5341681985842,270.42652520697857,122901700,261.90167454310824,265.35061687005384,-0.009310199802445296,5.28762362666737,59.48132740006934,262.441389465332,7.213475164475673,276.8683397942834,248.01443913638067,4.384904434857276
2020-05-01,262.1572570800781,269.4530464319418,260.9798999362958,264.4933841982016,125180000,262.37379564557756,264.9248355647237,-0.026473789074377252,4.961672500640656,55.099360138741375,261.6116058349609,6.108207697972968,273.82802123090687,249.39519043901498,8.473146495646006
2020-05-04,262.8803405761719,263.1862508637982,258.7642869604543,260.2568055153433,80873200,262.35922568184986,264.65223623291683,0.00275820514811409,4.959724658025323,49.82414163807171,261.0483825683594,5.365964862257975,271.78031229287535,250.31645284384342,4.421963903343908
2020-05-05,265.3091735839844,268.14590937668817,263.0101077198768,265.72635226154705,79569900,262.9174336024693,264.73982787972585,0.009239310183823735,4.807504354111827,57.125950158225216,261.6770637512207,5.069124039945088,271.8153118311109,251.53881567133055,5.1358016568113385
2020-05-06,263.5107727050781,267.41359803985176,263.07506334768215,267.0242575959531,73632600,263.25845227922713,264.57595385643947,-0.006778509972392488,4.655031211759173,54.309653283967755,261.5619285583496,4.995849895789962,271.55362834992957,251.5702287667697,4.338534692169617
2020-05-07,266.69049072265625,268.637277682215,266.18063074583256,266.75539022253605,75250400,263.3273217337472,264.8578921052684,0.012066747726996674,4.70125372341321,50.93463362799605,262.25368041992186,4.674346768112457,271.6023739561468,252.90498688369695,2.4566469363824126
2020-05-08,271.1031799316406,271.5759786872925,268.7114044170212,269.8516721196629,76452400,264.045777457101,265.69059714878466,0.016546106301080332,5.078997395171116,59.80131107214822,262.9137329101562,4.951369307262323,272.8164715246809,253.01099429563158,2.864574270271305
2020-05-11,271.1587829589844,272.5493408203125,268.7299464210868,269.15637624375523,79514200,265.3343614850725,266.41968859014463,0.00020509913368682575,4.326095143506571,70.76408786004046,263.6942939758301,4.959520148603732,273.61333427303754,253.77525367862262,3.8193943992257005
2020-05-12,265.7541809082031,272.77184195230114,265.6151024786224,272.3546915364818,95870800,265.8356236049107,266.3309542325525,-0.019931502833152703,3.887091238619689,58.11713410505909,263.8277870178223,4.978134400846213,273.7840558195147,253.87151821612986,7.156739473678726
2020-05-13,261.0541076660156,266.2362506852452,258.6067118800236,265.18869241128544,144721100,266.0024893624442,265.62737469034755,-0.017685792284152235,3.597387342837791,52.43807822743591,264.0057792663574,4.80022347142585,273.6062262092091,254.40533232350572,7.629538805221557
2020-05-14,264.1781616210937,264.3079322993692,253.0722302423113,258.59740005391626,121977900,266.13492475237166,265.4341462811137,0.01196707450041301,3.4838900742102616,51.954682132104345,264.27786178588866,4.637290010739724,273.5524418073681,255.00328176440922,11.235702057057921
2020-05-15,265.3926696777344,265.439010301892,260.81309568818,261.7679445318575,111146300,266.0839385986328,265.4286160673298,0.0045973067917046695,3.4895570543658962,49.204391459810715,264.2611793518066,4.632402572888239,273.52598449758307,254.99637420603014,4.625914613711984
2020-05-18,273.47637939453125,275.09869689941405,271.34420199021696,271.66864285841586,119703800,266.69776698521207,266.50165117762333,0.03045943102578108,3.9829590790842997,58.307945853417614,264.8827583312988,4.997744355575795,274.8782470424504,254.88726962014724,3.754494909197092
2020-05-19,270.6674499511719,274.5980843990878,270.6489193646904,272.87380625424714,95189300,266.61565944126676,267.0570910140965,-0.010271195814345102,3.8798238200600053,48.792381426263994,265.7602005004883,4.317899217743739,274.39599893597574,257.1244020650008,3.9491650343973674
2020-05-20,275.2655334472656,276.1369518955796,274.00477467411235,274.2365342977923,85861700,267.0427485874721,268.1515500051857,0.01698794405061732,4.479215528278133,56.02002578501102,266.58665161132814,4.481538352727501,275.54972831678316,257.6235749058731,2.132177221467259
2020-05-21,273.3650817871094,275.95152678656734,272.26190385257576,275.13572848631065,78293900,267.8433074951172,268.8466875761088,-0.006904066907164497,4.540037094459277,62.61212440898589,267.3190063476562,4.321938519565392,275.962883386787,258.67512930852547,3.6896229339915863
2020-05-22,273.8843078613281,274.0604474725063,271.8262808752765,273.07778874223595,63958200,268.6293051583426,269.51837028080473,0.0018993869693391119,4.567179998992252,62.439798191116765,267.8970184326172,4.3912334669991395,276.6794853666155,259.1145514986189,2.23416659722983
2020-05-26,277.2587890625,280.14189482870523,273.9029126827174,279.9008556552459,88951400,269.48284912109375,270.5504261183641,0.012320827094922215,4.9954897156851406,63.22605400738645,268.45463409423826,4.8373203644900835,278.12927482321845,258.77999336525806,6.238982145987848
2020-05-27,281.38409423828125,281.4211837128633,275.2100122509225,280.0769660963153,104817400,270.75951494489397,271.99491520101975,0.014878897760933762,5.599241757424512,68.8134545690502,269.2796997070312,5.550684380112816,280.38106846725685,258.1783309468056,6.211171461940808
2020-05-28,280.86492919921875,284.4525646093608,280.1881807318339,282.4223474981835,90405200,271.771974836077,273.17758373411294,-0.0018450404613945537,6.068715464437348,65.80526302177975,269.7320983886719,6.109002969787835,281.95010432824756,257.5140924490962,4.264383877526939
2020-05-29,282.116455078125,282.70974520022975,277.6203112292148,280.39214819470686,119090800,272.5586373465402,274.3694332466479,0.004455970642096574,6.660320217681141,63.21179181423397,270.3736068725586,6.704363493104465,283.7823338587675,256.96487988634965,5.089433971014955
2020-06-01,283.2566833496094,283.86853232947044,280.94836587770726,281.46750532286615,55758300,273.4227730887277,275.55439992704277,0.004041693601915641,7.225556236619374,64.1448452938767,271.42857818603517,6.997094409229502,285.4227670044942,257.43438936757616,2.92016645176318
2020-06-02,285.6019897460937,285.6483586426095,282.83943330499284,284.1836220665243,74267200,274.8404737200056,276.8940785695829,0.008279791914352241,7.545250056049198,74.9940625108085,272.5646606445313,7.370734574646213,287.3061297938237,257.82319149523886,2.8089253376166425
2020-06-03,289.4029846191406,290.367112955329,287.3264266251787,287.6045269668769,92567600,276.86539350237166,278.56193270952394,0.013308712857449168,7.362582178047896,86.52643847014063,273.76935119628905,8.059281378784638,289.88791395385834,257.65078843871976,3.0406863301502653
2020-06-04,288.64276123046875,290.16311830541184,286.52911408818983,288.4110015513111,75794400,278.61286490304127,279.9060431789832,-0.0026268678247127752,7.014755667206649,83.56636095051152,275.0259506225586,8.330310417949491,291.6865714584576,258.3653297866596,3.6340042172220137
2020-06-05,296.0404663085937,297.82964379422856,294.01952920178445,294.084428685546,150524700,280.801993233817,282.0572995962646,0.025629276294991454,7.346082844163233,85.95021145561793,276.49344940185546,9.311979511302805,295.1174084244611,257.86949037924984,3.8101145924441084
2020-06-08,299.6188659667969,299.8135361377649,296.309331605485,296.85628094647114,73641200,282.6693137032645,284.3988417790023,0.012087535541418282,8.56261018804431,84.28970224566633,277.91923370361326,10.54468924649376,299.0086121966008,256.82985521062574,3.504204532279914
2020-06-09,297.3846740722656,299.6929907734357,296.0589875797158,296.93040599119536,77479200,284.57768685477123,286.1302860847707,-0.007456779756915721,8.658692724617595,85.57999616348745,279.2305282592773,11.265757995471402,301.76204425022013,256.6990122683345,3.634003193719934
2020-06-10,295.7253723144531,298.8680473742043,295.0022831940381,297.9688186214209,95000800,286.03910391671315,287.40963091539504,-0.0055796478516888515,8.692626444333719,79.56068240701384,280.72908782958984,11.371670913190819,303.4724296559715,257.9857460032082,3.8657641801661953
2020-06-11,278.67706298828125,289.3750964697622,278.1208624550282,288.73543756554795,209243600,286.4185311453683,286.2452885251132,-0.05764912625773588,8.198762138714693,55.33820631262839,281.6102355957031,10.408904643312994,302.4280448823291,260.7924263090771,11.254234014733981
2020-06-12,282.0143737792969,286.52904674159066,276.8137013810481,285.750337797568,194678900,286.99925013950894,285.6811665590044,0.011975548885255538,7.500895705296935,57.73224960439869,282.5020462036133,9.56677425425496,301.63559471212324,263.3684976951034,9.715345360542585
2020-06-15,284.6472473144531,285.78751520353995,275.089479714569,276.27608822646505,135782700,287.5269971575056,285.54331065973093,0.009335955114176953,7.0064847514994675,57.127472852278586,283.4647750854492,8.682330537570232,300.8294361605897,266.10011401030874,10.698035488970959
2020-06-16,290.12603759765625,292.6105229344051,285.22202300807186,292.46219334034714,137627500,288.1514216831752,286.15434091812097,0.01924764892298647,6.8035162998365655,58.21853353102922,284.2972579956055,8.469817066231213,301.2368921280679,267.3576238631431,7.388499926333225
2020-06-17,288.92095947265625,291.4517859639373,288.17931134597046,291.155126713263,83398900,288.7268524169922,286.523223392059,-0.004153636588354659,6.472458638942228,57.47725495972173,285.2099334716797,7.887250335030168,300.98443414174,269.43543280161936,3.27247461796685
2020-06-18,289.03204345703125,289.5140932606916,286.9276763846873,287.3911956043112,80828700,289.2208230154855,286.8577327340553,0.0003844788020146428,6.186741792484633,56.557571548456174,285.898258972168,7.567963058019272,301.0341850882065,270.76233285612943,2.586416876004307
2020-06-19,287.3802795410156,292.72488788674923,285.4156057413454,292.52936105873795,135549600,289.51536560058594,286.92740564165,-0.0057148124348406215,5.975508512217547,53.87255160459747,286.5990188598633,6.971754284682175,300.5425274292276,272.65551029049897,7.309282145403813
2020-06-22,289.2238464355469,289.6242203251339,285.62042459833555,286.7750017368522,74649400,289.7740696498326,287.2335977475029,0.00641507794994034,5.870530113583017,53.43371691805966,287.3659957885742,6.311904250808024,299.98980429019025,274.74218728695814,4.00379572679833
2020-06-23,290.55535888671875,292.83660933997334,290.1456646958039,291.8961710723553,68471200,289.85638209751676,287.6764992327317,0.0046037436663044495,5.873005151429738,51.146182336510954,288.0308242797852,5.876532458004767,299.7838891957947,276.27775936377566,2.6909446441694627
2020-06-24,283.1437072753906,289.1214981418375,281.2907912992377,288.49763649516166,132813500,289.4635925292969,287.07212697175294,-0.025508569656833457,6.138313601053399,45.16961942521064,288.1188049316406,5.784230473940972,299.68726587952256,276.5503439837587,7.830706842599795
2020-06-25,286.1791381835937,286.4491703742672,280.52724480367965,282.5663956052271,89468000,288.7592119489397,286.95306179999835,0.01072046042418573,5.886175876615363,40.6188489323924,288.3845153808594,5.550821060334744,299.4861575015289,277.2828732601899,5.921925570587575
2020-06-26,279.3819274902344,285.2852402557156,278.7953470550101,285.0710728992129,127961000,287.31371634347096,285.94357722536313,-0.023751593971880203,5.485371010884959,31.859415145294477,288.24778900146487,5.743668372750377,299.7351257469656,276.76045225596414,6.489893200705524
2020-06-29,283.4881896972656,283.6278517197756,278.3391080873022,280.6482910495149,79773300,286.3211103166853,285.6161922216168,0.014697665822263284,4.727802929770024,37.94757236326676,288.25936431884764,5.733304233739206,299.72597278632605,276.79275585136924,5.288743632473427
2020-06-30,287.1195983886719,288.8328809054168,282.8923421627443,283.05061634621643,113394800,285.7064121791295,285.8166463772242,0.012809735373047415,3.8975836037778064,42.78308564970501,288.3352447509766,5.706261755630685,299.74776826223797,276.9227212397152,5.940538742672516
2020-07-01,289.1307373046875,290.4063927726795,287.780633318527,288.2461922962647,72396500,286.4531032017299,286.2585251675526,0.007004533745875285,3.4193301310129174,61.723286816102274,288.3216323852539,5.703904827298142,299.7294420398502,276.9138227306576,2.625759454152501
2020-07-02,290.7230834960937,293.95406520547914,290.0526771685837,292.5946119981407,69344200,287.07515389578685,286.85379961135806,0.005507357004828517,3.3409670984507223,60.164198933597355,288.4256484985351,5.728982328865945,299.883613156267,276.9676838408032,3.901388036895412
2020-07-06,295.2109680175781,295.79757693879446,293.8236112083616,294.57781455979176,61713800,287.82970537458147,287.9680887321874,0.015436973450870584,3.897066598655468,61.81753006001765,288.3841735839843,5.673689226267842,299.73155203652,277.0367951314486,1.9739657304328375
2020-07-07,292.1662902832031,295.64866352790864,291.7845283817848,293.6560852016595,82910000,287.9754377092634,288.52784893898956,-0.0103135657689849,4.025573644457648,52.41387079373401,288.01154479980465,5.114135667380991,298.23981613456664,277.78327346504267,3.8641351461238287
2020-07-08,294.4009094238281,294.51263904760174,291.1606366725168,292.9390472100288,54638600,288.36686270577565,289.31092367030135,0.007648449581431738,4.375771115599308,56.3292669601599,287.8623565673828,4.863703236217101,297.589763039817,278.1349500949486,3.3520023750849646
2020-07-09,292.7248840332031,295.25752615272114,289.2797360358666,295.01542637758297,83354200,288.6306370326451,289.76611838535496,-0.005693003441820665,4.527621680399666,54.11637439831273,287.7123321533203,4.649977840641436,297.01228783460317,278.4123764720374,5.977790116854521
2020-07-10,295.7138061523437,295.9838383688003,291.21651804686513,292.6597397951371,57550400,289.22588893345426,290.55914342095343,0.010210686833175275,4.88434704254523,59.02040179936983,288.5641693115234,4.46447115298634,297.4931116174961,279.63522700555075,4.767320321935188
2020-07-13,293.1532287597656,300.4811238994006,292.49214284352576,298.0788516258207,102997500,289.5065590994699,290.9050214661284,-0.00865897140852101,4.995845442938789,54.18824359067775,289.1211120605468,4.295986446568001,297.7130849536828,280.5291391674108,7.988981055874831
2020-07-14,296.9522705078125,297.7344064956858,290.5089191570328,291.7193616206632,93657000,289.9634813581194,291.71132133835295,0.012959235564688587,5.377130190000668,56.47759692260533,289.7363632202148,4.497925770509193,298.7322147612332,280.7405116791964,7.225487338653011
2020-07-15,299.68035888671875,300.78839167203427,297.27805833442494,300.2017827368121,87196500,291.14467075892856,292.77385967813507,0.009186959150845997,5.576401864457155,68.50000785239689,290.21407928466795,5.018714133035543,300.251507550739,280.1766510185969,3.5103333376093246
2020-07-16,298.693359375,299.1495981145738,297.11044736536496,297.76224134944226,54622500,292.0385437011719,293.56312630438373,-0.0032935075070830155,5.720351072808923,64.67248414553347,290.7026992797851,5.350914242803936,301.40452776539297,280.0008707941773,2.0391507492088294
2020-07-17,299.5592956542969,300.3507516679263,297.7156717135978,299.70827794990095,62774900,293.4797842843192,294.36261555103886,0.002899081121551461,4.744898048031167,77.47917362818596,291.2290618896484,5.685255342896203,302.5995725754408,279.858551203856,2.6350799543284893
2020-07-20,301.9803161621094,302.73451976753216,298.5351668316643,299.28937043708714,56308800,294.8006504603795,295.37830896584825,0.008081940847552538,4.302809482573093,76.39568921956413,291.95906372070306,6.088119264348783,304.13530224940064,279.7828251920055,4.199352935867864
2020-07-21,302.6227111816406,304.41044207064584,301.6264079672479,303.96352355612964,57292200,295.9080156598772,296.34422926128724,0.0021272744783351616,4.166742577298703,74.19361905596479,292.6290069580078,6.494913848590705,305.6188346551892,279.6391792608264,2.7840341033979144
2020-07-22,304.3453063964844,304.6619116162985,302.1478809020789,302.25961054884874,57792900,296.9947705950056,297.4110395459802,0.0056922205478815435,4.246487536732424,73.95909924924631,293.31850433349604,6.9772477446116055,307.27299982271927,279.3640088442728,2.5140307142195866
2020-07-23,300.7138671875,304.6897593109272,299.33583070652713,303.9821005241788,75738000,297.7083980015346,297.8514165648495,-0.011931970471243392,3.9398599793341216,64.78354247235023,294.19701232910154,6.730477054750574,307.65796643860267,280.7360582196004,5.353928604400039
2020-07-24,298.7771911621094,299.8107186506547,297.25946405834327,298.8423762511538,73766600,297.96312822614397,297.9748531778175,-0.006440261779424583,3.8808127024610046,55.7079637372514,294.82691497802733,6.527042095018019,307.8809991680634,281.77283078799127,2.551254592311409
2020-07-27,300.9559326171875,301.13284729368337,298.67468236687546,299.4754585471406,48293000,298.59095982142856,298.3723304364002,0.007292194717420708,3.5693602834334497,64.46946290686405,295.905615234375,5.549720834869783,307.00505690411455,284.8061735646354,2.4581649268079104
2020-07-28,299.0471496582031,301.3470120171458,298.7491851092839,300.22033889444447,57495000,298.92283412388394,298.4623063326406,-0.006342400172626994,3.359646798334819,57.731558783978706,296.6835632324219,4.750409097994685,306.18438142841126,287.1827450364325,2.5978269078618723
2020-07-29,302.7251892089844,303.29318617065854,299.8945815078902,299.93183419770736,48454200,299.6371416364397,299.0306907161531,0.012299196146778435,2.982435397146799,65.60146259248332,297.4638427734375,4.3626189806337825,306.18908073470504,288.7386048121699,3.398604662768321
2020-07-30,301.6449890136719,302.06400349331875,297.622580720211,299.7268881452924,61861700,300.06079755510603,299.37926382248895,-0.0035682534318833836,2.7978024442490925,59.83921348257736,298.08955535888674,3.985681315135976,306.06091798915867,290.1181927286148,4.4414227731077744
2020-07-31,304.0286560058594,304.13109376758774,299.19615104438884,303.451367360291,84986800,300.8376137869699,299.99918278027167,0.007902226388648792,2.1722244240769557,68.14771736562075,298.754833984375,3.7973921187654054,306.3496182219058,291.1600497468442,4.934942723198901
2020-08-03,306.1424560546875,306.9152718979983,305.15547272926347,305.70482922809526,53077900,301.49405561174666,300.81828588352715,0.0069526342569083965,2.293031303239576,66.24949008553614,299.3014083862305,4.039454454420673,307.38031729507185,291.22249947738914,1.759799168734844
2020-08-04,307.3248596191406,307.3248596191406,305.27638828760263,305.27638828760263,41917900,302.0400913783482,301.68582904827565,0.003862265886577676,2.7016876775855,64.29803522238598,300.05933685302733,4.052311891309728,308.1639606356468,291.9547130704079,2.0484713315379963
